timestamp,device_id,co2 (ppm),voc (ppb),pm1 (µg/m³),pm25 (µg/m³),pm4 (µg/m³),pm10 (µg/m³),temp_c (°C),rh (%),health_index
2025-10-08T20:45:00Z,AirQ.001,476,83,1.8,2.4,4.0,6.1,22.5,37.8,98.1
2025-10-08T20:45:00Z,SPS3.001,522,86,3.3,6.5,6.5,11.7,22.5,39.9,94.8
2025-10-08T20:45:00Z,FieldLab.001,493,86,,,,,22.9,37.9,100.0
2025-10-08T20:50:00Z,AirQ.001,453,132,5.8,6.1,6.1,7.2,22.3,39.9,95.1
2025-10-08T20:50:00Z,SPS3.001,451,110,3.3,5.3,5.6,12.5,22.6,40.3,95.8
2025-10-08T20:50:00Z,FieldLab.001,505,99,,,,,23.2,39.6,100.0
2025-10-08T20:55:00Z,AirQ.001,469,65,5.6,6.0,7.1,7.1,22.7,37.8,95.2
2025-10-08T20:55:00Z,SPS3.001,498,121,1.1,1.1,1.1,1.1,22.7,41.6,99.1
2025-10-08T20:55:00Z,FieldLab.001,491,84,,,,,23.0,39.4,100.0
2025-10-08T21:00:00Z,AirQ.001,488,102,1.7,2.3,2.3,6.1,22.5,38.3,98.2
2025-10-08T21:00:00Z,SPS3.001,479,100,1.5,4.1,4.1,17.1,22.6,39.4,96.7
2025-10-08T21:00:00Z,FieldLab.001,492,58,,,,,22.6,38.3,100.0
2025-10-08T21:05:00Z,AirQ.001,467,84,4.6,4.6,5.8,5.8,22.1,37.4,96.3
2025-10-08T21:05:00Z,SPS3.001,470,108,4.0,6.0,7.7,13.2,22.4,36.5,95.2
2025-10-08T21:05:00Z,FieldLab.001,493,60,,,,,22.8,40.9,100.0
2025-10-08T21:10:00Z,AirQ.001,504,85,3.4,4.4,7.1,7.1,22.5,37.6,96.5
2025-10-08T21:10:00Z,SPS3.001,456,68,3.5,6.4,8.5,17.6,22.7,40.1,94.9
2025-10-08T21:10:00Z,FieldLab.001,461,124,,,,,22.7,36.6,100.0
2025-10-08T21:15:00Z,AirQ.001,463,93,1.4,2.2,4.4,8.2,22.5,40.4,98.2
2025-10-08T21:15:00Z,SPS3.001,512,125,0.2,1.3,1.3,5.4,22.3,39.9,99.0
2025-10-08T21:15:00Z,FieldLab.001,480,111,,,,,22.6,39.2,100.0
2025-10-08T21:20:00Z,AirQ.001,491,87,2.4,2.7,3.6,6.3,22.8,39.1,97.8
2025-10-08T21:20:00Z,SPS3.001,469,123,1.7,2.4,2.8,9.0,22.6,36.2,98.1
2025-10-08T21:20:00Z,FieldLab.001,504,124,,,,,22.5,37.9,100.0
2025-10-08T21:25:00Z,AirQ.001,491,102,1.1,1.8,1.8,2.1,22.6,37.2,98.6
2025-10-08T21:25:00Z,SPS3.001,479,117,1.3,3.8,4.5,11.1,22.8,38.5,97.0
2025-10-08T21:25:00Z,FieldLab.001,468,102,,,,,22.7,39.2,100.0
2025-10-08T21:30:00Z,AirQ.001,518,109,4.6,5.6,7.2,8.3,22.6,36.8,95.5
2025-10-08T21:30:00Z,SPS3.001,476,164,2.3,4.5,7.4,10.9,22.4,39.0,96.4
2025-10-08T21:30:00Z,FieldLab.001,475,102,,,,,22.5,36.8,100.0
2025-10-08T21:35:00Z,AirQ.001,490,134,1.1,1.1,2.0,3.0,22.9,38.0,99.1
2025-10-08T21:35:00Z,SPS3.001,479,121,2.3,2.9,2.9,11.4,22.7,38.2,97.7
2025-10-08T21:35:00Z,FieldLab.001,494,108,,,,,22.4,40.4,100.0
2025-10-08T21:40:00Z,AirQ.001,472,131,5.9,7.0,10.5,10.5,22.6,38.5,94.4
2025-10-08T21:40:00Z,SPS3.001,490,121,2.9,3.6,9.2,9.2,22.8,38.1,97.1
2025-10-08T21:40:00Z,FieldLab.001,480,130,,,,,23.0,37.5,100.0
2025-10-08T21:45:00Z,AirQ.001,500,128,3.8,5.1,5.1,11.5,22.8,40.7,95.9
2025-10-08T21:45:00Z,SPS3.001,465,92,4.1,6.3,6.3,12.4,21.8,36.6,95.0
2025-10-08T21:45:00Z,FieldLab.001,477,107,,,,,22.7,39.0,100.0
2025-10-08T21:50:00Z,AirQ.001,479,105,2.2,3.0,4.6,6.6,22.7,39.2,97.6
2025-10-08T21:50:00Z,SPS3.001,497,90,3.8,6.8,9.1,14.4,23.2,39.3,94.6
2025-10-08T21:50:00Z,FieldLab.001,473,80,,,,,22.6,38.3,100.0
2025-10-08T21:55:00Z,AirQ.001,519,92,4.2,4.9,7.3,8.1,22.2,38.1,96.1
2025-10-08T21:55:00Z,SPS3.001,475,99,3.1,4.6,4.6,12.2,22.2,40.4,96.3
2025-10-08T21:55:00Z,FieldLab.001,501,136,,,,,22.6,39.2,100.0
2025-10-08T22:00:00Z,AirQ.001,495,101,5.4,6.4,9.5,9.5,22.3,38.9,94.9
2025-10-08T22:00:00Z,SPS3.001,479,113,0.7,0.9,4.1,4.1,23.1,38.3,99.3
2025-10-08T22:00:00Z,FieldLab.001,499,162,,,,,22.5,36.3,100.0
2025-10-08T22:05:00Z,AirQ.001,469,102,3.1,3.2,3.2,4.2,22.2,38.5,97.4
2025-10-08T22:05:00Z,SPS3.001,526,122,2.9,4.4,7.1,17.9,22.6,39.3,96.5
2025-10-08T22:05:00Z,FieldLab.001,497,105,,,,,22.9,38.1,100.0
2025-10-08T22:10:00Z,AirQ.001,479,96,2.8,3.8,6.2,6.2,22.5,40.3,97.0
2025-10-08T22:10:00Z,SPS3.001,497,100,1.0,4.2,8.6,8.6,22.5,40.5,96.6
2025-10-08T22:10:00Z,FieldLab.001,510,149,,,,,22.8,39.2,100.0
2025-10-08T22:15:00Z,AirQ.001,467,86,3.5,3.5,3.5,5.4,22.2,36.4,97.2
2025-10-08T22:15:00Z,SPS3.001,476,137,0.0,1.6,1.6,1.6,22.6,39.6,98.7
2025-10-08T22:15:00Z,FieldLab.001,472,150,,,,,22.5,41.1,100.0
2025-10-08T22:20:00Z,AirQ.001,483,67,5.3,6.3,8.3,8.3,22.5,38.9,95.0
2025-10-08T22:20:00Z,SPS3.001,490,72,3.0,4.5,7.1,12.2,22.7,37.0,96.4
2025-10-08T22:20:00Z,FieldLab.001,467,72,,,,,23.2,39.6,100.0
2025-10-08T22:25:00Z,AirQ.001,440,74,1.9,2.3,2.3,2.4,22.1,40.1,98.2
2025-10-08T22:25:00Z,SPS3.001,452,150,2.3,3.3,3.9,7.9,22.6,38.9,97.4
2025-10-08T22:25:00Z,FieldLab.001,476,123,,,,,22.3,39.8,100.0
2025-10-08T22:30:00Z,AirQ.001,453,161,3.8,4.2,5.1,6.2,23.1,43.8,96.6
2025-10-08T22:30:00Z,SPS3.001,470,84,2.3,4.0,4.0,4.7,22.7,39.1,96.8
2025-10-08T22:30:00Z,FieldLab.001,473,116,,,,,22.9,40.4,100.0
2025-10-08T22:35:00Z,AirQ.001,485,125,4.2,5.2,5.5,6.7,22.2,40.6,95.8
2025-10-08T22:35:00Z,SPS3.001,456,114,3.0,5.9,6.0,10.8,22.1,39.7,95.3
2025-10-08T22:35:00Z,FieldLab.001,535,78,,,,,22.3,41.0,100.0
2025-10-08T22:40:00Z,AirQ.001,471,90,2.3,3.7,3.7,5.0,22.8,39.8,97.0
2025-10-08T22:40:00Z,SPS3.001,490,106,7.2,10.3,11.5,16.8,22.4,39.7,91.8
2025-10-08T22:40:00Z,FieldLab.001,524,89,,,,,22.3,38.2,100.0
2025-10-08T22:45:00Z,AirQ.001,462,91,1.3,1.3,1.3,2.6,22.4,43.1,99.0
2025-10-08T22:45:00Z,SPS3.001,489,138,2.8,6.4,11.4,11.4,22.4,41.1,94.9
2025-10-08T22:45:00Z,FieldLab.001,512,97,,,,,22.4,38.6,100.0
2025-10-08T22:50:00Z,AirQ.001,490,78,6.9,7.8,9.9,10.1,22.6,39.3,93.8
2025-10-08T22:50:00Z,SPS3.001,464,56,1.8,3.7,4.6,7.5,22.7,39.6,97.0
2025-10-08T22:50:00Z,FieldLab.001,503,86,,,,,22.7,38.6,100.0
2025-10-08T22:55:00Z,AirQ.001,467,105,5.7,5.8,6.5,8.0,22.3,37.8,95.4
2025-10-08T22:55:00Z,SPS3.001,513,83,1.2,3.9,3.9,16.9,22.7,39.0,96.9
2025-10-08T22:55:00Z,FieldLab.001,489,118,,,,,22.6,38.7,100.0
2025-10-08T23:00:00Z,AirQ.001,511,98,1.6,2.3,3.2,4.4,22.7,38.6,98.2
2025-10-08T23:00:00Z,SPS3.001,453,136,1.4,3.0,4.0,10.3,22.4,40.9,97.6
2025-10-08T23:00:00Z,FieldLab.001,490,79,,,,,22.7,39.2,100.0
2025-10-08T23:05:00Z,AirQ.001,467,67,2.8,2.8,2.8,2.8,22.3,39.3,97.8
2025-10-08T23:05:00Z,SPS3.001,483,72,2.8,4.6,6.6,6.6,22.3,40.3,96.3
2025-10-08T23:05:00Z,FieldLab.001,477,115,,,,,22.1,39.9,100.0
2025-10-08T23:10:00Z,AirQ.001,510,139,3.4,4.1,4.1,4.2,22.6,39.4,96.7
2025-10-08T23:10:00Z,SPS3.001,514,91,3.9,6.2,6.9,8.5,22.1,41.0,95.0
2025-10-08T23:10:00Z,FieldLab.001,492,103,,,,,22.2,42.2,100.0
2025-10-08T23:15:00Z,AirQ.001,478,127,4.8,5.5,5.6,10.1,22.1,41.0,95.6
2025-10-08T23:15:00Z,SPS3.001,484,92,3.1,5.8,9.5,9.9,22.6,38.0,95.4
2025-10-08T23:15:00Z,FieldLab.001,467,50,,,,,22.8,40.0,100.0
2025-10-08T23:20:00Z,AirQ.001,486,111,3.8,4.0,6.0,7.3,22.6,41.9,96.8
2025-10-08T23:20:00Z,SPS3.001,493,89,1.7,2.4,2.4,5.4,22.5,40.1,98.1
2025-10-08T23:20:00Z,FieldLab.001,488,91,,,,,21.9,40.3,100.0
2025-10-08T23:25:00Z,AirQ.001,485,95,4.0,5.2,7.2,8.8,22.5,42.7,95.8
2025-10-08T23:25:00Z,SPS3.001,477,89,2.4,3.6,3.6,3.9,22.0,41.8,97.1
2025-10-08T23:25:00Z,FieldLab.001,487,102,,,,,22.4,37.0,100.0
2025-10-08T23:30:00Z,AirQ.001,529,96,5.5,5.5,6.6,6.9,22.7,36.7,95.6
2025-10-08T23:30:00Z,SPS3.001,480,104,7.0,10.7,12.6,20.4,22.0,38.8,91.4
2025-10-08T23:30:00Z,FieldLab.001,486,63,,,,,22.6,37.9,100.0
2025-10-08T23:35:00Z,AirQ.001,465,143,4.1,5.2,7.3,7.3,22.4,40.2,95.8
2025-10-08T23:35:00Z,SPS3.001,458,102,3.8,8.3,10.2,20.4,22.2,40.2,93.4
2025-10-08T23:35:00Z,FieldLab.001,470,83,,,,,22.4,41.3,100.0
2025-10-08T23:40:00Z,AirQ.001,504,124,5.6,5.6,5.6,6.6,22.3,39.6,95.5
2025-10-08T23:40:00Z,SPS3.001,456,83,2.2,3.1,5.3,18.2,22.2,39.7,97.5
2025-10-08T23:40:00Z,FieldLab.001,490,109,,,,,22.6,38.8,100.0
2025-10-08T23:45:00Z,AirQ.001,491,61,3.4,3.4,3.4,3.7,22.4,40.0,97.3
2025-10-08T23:45:00Z,SPS3.001,447,59,2.6,5.0,10.4,10.4,22.3,39.8,96.0
2025-10-08T23:45:00Z,FieldLab.001,512,121,,,,,22.2,38.6,100.0
2025-10-08T23:50:00Z,AirQ.001,476,123,2.9,2.9,4.7,7.6,21.9,41.2,97.7
2025-10-08T23:50:00Z,SPS3.001,475,145,1.0,3.3,5.3,5.3,22.4,41.2,97.4
2025-10-08T23:50:00Z,FieldLab.001,493,110,,,,,22.3,38.3,100.0
2025-10-08T23:55:00Z,AirQ.001,476,120,4.5,5.0,7.2,10.7,22.0,39.7,96.0
2025-10-08T23:55:00Z,SPS3.001,489,73,0.5,1.9,1.9,5.1,22.5,40.9,98.5
2025-10-08T23:55:00Z,FieldLab.001,502,123,,,,,22.6,40.4,100.0
2025-10-09T00:00:00Z,AirQ.001,489,96,2.6,2.6,3.4,3.4,22.4,40.5,97.9
2025-10-09T00:00:00Z,SPS3.001,477,102,5.1,7.3,7.3,9.9,22.5,42.6,94.2
2025-10-09T00:00:00Z,FieldLab.001,442,128,,,,,22.2,40.5,100.0
2025-10-09T00:05:00Z,AirQ.001,492,83,3.0,3.4,3.8,5.3,22.2,39.2,97.3
2025-10-09T00:05:00Z,SPS3.001,498,86,3.2,5.3,8.3,13.7,22.1,38.3,95.8
2025-10-09T00:05:00Z,FieldLab.001,488,75,,,,,22.2,40.7,100.0
2025-10-09T00:10:00Z,AirQ.001,481,59,2.4,2.4,2.4,2.4,21.7,41.3,98.1
2025-10-09T00:10:00Z,SPS3.001,467,125,1.9,2.9,4.4,4.4,22.2,39.4,97.7
2025-10-09T00:10:00Z,FieldLab.001,489,113,,,,,22.1,39.2,100.0
2025-10-09T00:15:00Z,AirQ.001,503,131,4.7,5.3,6.0,6.6,22.4,38.1,95.8
2025-10-09T00:15:00Z,SPS3.001,506,91,1.9,3.1,3.1,19.5,22.5,41.6,97.5
2025-10-09T00:15:00Z,FieldLab.001,487,73,,,,,22.5,40.3,100.0
2025-10-09T00:20:00Z,AirQ.001,474,112,4.1,4.1,4.1,6.1,22.0,43.7,96.7
2025-10-09T00:20:00Z,SPS3.001,487,117,2.2,2.9,4.5,11.0,22.4,40.5,97.7
2025-10-09T00:20:00Z,FieldLab.001,505,93,,,,,22.2,44.2,100.0
2025-10-09T00:25:00Z,AirQ.001,472,105,4.4,5.2,7.3,7.3,22.2,39.2,95.8
2025-10-09T00:25:00Z,SPS3.001,504,139,3.0,6.2,6.2,12.5,22.2,41.6,95.0
2025-10-09T00:25:00Z,FieldLab.001,466,50,,,,,21.9,39.4,100.0
2025-10-09T00:30:00Z,AirQ.001,509,132,6.1,6.2,7.8,7.8,22.3,41.1,95.0
2025-10-09T00:30:00Z,SPS3.001,481,109,4.1,6.4,9.7,9.7,21.9,39.5,94.9
2025-10-09T00:30:00Z,FieldLab.001,473,58,,,,,22.1,41.8,100.0
2025-10-09T00:35:00Z,AirQ.001,485,90,1.1,1.1,2.8,2.8,22.0,44.1,99.1
2025-10-09T00:35:00Z,SPS3.001,496,134,2.3,2.6,5.4,11.9,22.4,40.8,97.9
2025-10-09T00:35:00Z,FieldLab.001,469,61,,,,,21.7,39.5,100.0
2025-10-09T00:40:00Z,AirQ.001,493,81,3.3,3.3,3.6,3.6,22.2,41.6,97.4
2025-10-09T00:40:00Z,SPS3.001,500,130,3.0,4.8,9.5,9.9,22.0,42.9,96.2
2025-10-09T00:40:00Z,FieldLab.001,548,108,,,,,21.8,40.5,100.0
2025-10-09T00:45:00Z,AirQ.001,477,83,0.9,1.5,1.5,2.3,21.6,43.5,98.8
2025-10-09T00:45:00Z,SPS3.001,451,107,1.7,2.6,2.6,5.6,22.5,40.5,97.9
2025-10-09T00:45:00Z,FieldLab.001,475,113,,,,,22.2,39.5,100.0
2025-10-09T00:50:00Z,AirQ.001,470,133,3.2,3.8,3.8,8.4,22.2,42.4,97.0
2025-10-09T00:50:00Z,SPS3.001,504,138,1.5,3.1,7.0,7.0,22.9,40.9,97.5
2025-10-09T00:50:00Z,FieldLab.001,520,78,,,,,21.8,40.6,100.0
2025-10-09T00:55:00Z,AirQ.001,483,114,1.7,3.1,3.4,3.4,22.1,40.1,97.5
2025-10-09T00:55:00Z,SPS3.001,475,117,1.1,1.3,2.0,2.9,21.7,41.0,99.0
2025-10-09T00:55:00Z,FieldLab.001,481,95,,,,,21.6,38.9,100.0
2025-10-09T01:00:00Z,AirQ.001,495,108,3.4,4.4,5.4,5.4,22.2,40.1,96.5
2025-10-09T01:00:00Z,SPS3.001,477,109,2.5,4.4,4.4,4.5,22.0,42.2,96.5
2025-10-09T01:00:00Z,FieldLab.001,458,109,,,,,21.7,40.2,100.0
2025-10-09T01:05:00Z,AirQ.001,501,118,0.8,1.0,1.9,1.9,21.5,38.1,99.2
2025-10-09T01:05:00Z,SPS3.001,501,121,3.1,3.2,3.2,6.1,21.9,42.9,97.4
2025-10-09T01:05:00Z,FieldLab.001,510,93,,,,,21.6,41.5,100.0
2025-10-09T01:10:00Z,AirQ.001,499,67,2.4,3.0,3.0,4.0,21.6,41.3,97.6
2025-10-09T01:10:00Z,SPS3.001,495,118,4.1,7.9,7.9,21.4,22.0,41.9,93.7
2025-10-09T01:10:00Z,FieldLab.001,519,72,,,,,21.9,41.7,100.0
2025-10-09T01:15:00Z,AirQ.001,496,89,6.4,7.2,9.3,9.3,21.5,42.0,94.2
2025-10-09T01:15:00Z,SPS3.001,485,90,1.8,4.0,4.0,9.1,22.2,41.5,96.8
2025-10-09T01:15:00Z,FieldLab.001,472,87,,,,,21.8,41.5,100.0
2025-10-09T01:20:00Z,AirQ.001,490,149,4.2,4.8,7.1,10.2,22.1,42.2,96.2
2025-10-09T01:20:00Z,SPS3.001,490,102,1.8,2.3,2.3,2.3,22.1,42.1,98.2
2025-10-09T01:20:00Z,FieldLab.001,478,117,,,,,21.8,40.3,100.0
2025-10-09T01:25:00Z,AirQ.001,505,119,3.1,3.3,3.5,3.5,22.0,45.4,97.4
2025-10-09T01:25:00Z,SPS3.001,465,102,1.2,1.2,5.3,6.9,21.3,42.9,99.0
2025-10-09T01:25:00Z,FieldLab.001,536,70,,,,,21.5,42.4,100.0
2025-10-09T01:30:00Z,AirQ.001,499,126,3.6,4.3,4.4,8.0,22.0,42.7,96.6
2025-10-09T01:30:00Z,SPS3.001,492,64,2.6,4.9,7.6,7.6,21.5,39.2,96.1
2025-10-09T01:30:00Z,FieldLab.001,507,117,,,,,22.1,40.8,100.0
2025-10-09T01:35:00Z,AirQ.001,509,129,5.1,5.1,6.5,8.7,21.8,41.6,95.9
2025-10-09T01:35:00Z,SPS3.001,485,109,2.3,5.5,5.5,12.6,22.6,40.5,95.6
2025-10-09T01:35:00Z,FieldLab.001,516,93,,,,,21.3,43.2,100.0
2025-10-09T01:40:00Z,AirQ.001,472,145,2.6,3.7,4.8,6.6,21.8,43.4,97.0
2025-10-09T01:40:00Z,SPS3.001,489,100,3.7,5.1,5.3,7.5,21.6,41.7,95.9
2025-10-09T01:40:00Z,FieldLab.001,478,60,,,,,22.2,41.0,100.0
2025-10-09T01:45:00Z,AirQ.001,484,116,4.0,4.0,4.0,5.1,21.8,43.3,96.8
2025-10-09T01:45:00Z,SPS3.001,475,91,0.9,1.8,4.3,4.9,21.8,42.7,98.6
2025-10-09T01:45:00Z,FieldLab.001,499,121,,,,,21.9,40.9,100.0
2025-10-09T01:50:00Z,AirQ.001,503,135,1.2,1.9,1.9,3.4,21.6,40.4,98.5
2025-10-09T01:50:00Z,SPS3.001,510,86,2.2,3.7,5.5,14.4,22.0,41.5,97.0
2025-10-09T01:50:00Z,FieldLab.001,484,99,,,,,21.9,42.7,100.0
2025-10-09T01:55:00Z,AirQ.001,472,68,0.6,0.9,1.8,1.8,21.7,42.7,99.3
2025-10-09T01:55:00Z,SPS3.001,507,108,1.5,1.6,5.4,5.4,22.1,40.3,98.7
2025-10-09T01:55:00Z,FieldLab.001,507,145,,,,,21.4,43.4,100.0
2025-10-09T02:00:00Z,AirQ.001,476,61,5.2,5.4,6.2,7.4,21.6,43.2,95.7
2025-10-09T02:00:00Z,SPS3.001,498,142,2.0,3.6,3.6,5.9,21.6,42.0,97.1
2025-10-09T02:00:00Z,FieldLab.001,480,118,,,,,21.2,44.4,100.0
2025-10-09T02:05:00Z,AirQ.001,468,88,1.9,2.2,4.5,4.5,21.5,42.8,98.2
2025-10-09T02:05:00Z,SPS3.001,473,95,1.3,1.3,1.3,1.3,21.6,43.4,99.0
2025-10-09T02:05:00Z,FieldLab.001,503,70,,,,,21.8,41.3,100.0
2025-10-09T02:10:00Z,AirQ.001,497,153,6.1,6.5,8.4,10.7,21.4,43.3,94.8
2025-10-09T02:10:00Z,SPS3.001,487,79,2.5,4.3,6.3,12.8,21.9,42.5,96.6
2025-10-09T02:10:00Z,FieldLab.001,485,125,,,,,21.7,44.0,100.0
2025-10-09T02:15:00Z,AirQ.001,470,112,5.5,6.2,8.9,8.9,21.6,43.1,95.0
2025-10-09T02:15:00Z,SPS3.001,479,145,1.9,3.7,9.1,12.7,22.1,41.6,97.0
2025-10-09T02:15:00Z,FieldLab.001,494,66,,,,,21.3,42.3,100.0
2025-10-09T02:20:00Z,AirQ.001,487,135,3.6,4.0,4.0,4.9,21.9,39.8,96.8
2025-10-09T02:20:00Z,SPS3.001,502,85,0.8,2.1,4.6,6.7,21.8,44.8,98.3
2025-10-09T02:20:00Z,FieldLab.001,498,106,,,,,21.4,44.7,100.0
2025-10-09T02:25:00Z,AirQ.001,502,123,3.7,5.2,5.8,5.8,21.3,42.0,95.8
2025-10-09T02:25:00Z,SPS3.001,483,123,2.4,5.5,8.9,12.6,21.7,41.2,95.6
2025-10-09T02:25:00Z,FieldLab.001,457,116,,,,,21.7,41.8,100.0
2025-10-09T02:30:00Z,AirQ.001,477,103,6.1,8.1,9.3,12.3,21.5,41.9,93.5
2025-10-09T02:30:00Z,SPS3.001,500,86,0.4,1.5,4.6,10.5,21.2,43.6,98.8
2025-10-09T02:30:00Z,FieldLab.001,504,146,,,,,21.3,43.5,100.0
2025-10-09T02:35:00Z,AirQ.001,470,90,3.8,4.9,6.1,9.3,21.1,46.3,96.1
2025-10-09T02:35:00Z,SPS3.001,479,146,0.2,1.0,1.0,1.0,21.5,43.1,99.2
2025-10-09T02:35:00Z,FieldLab.001,489,101,,,,,21.2,44.1,100.0
2025-10-09T02:40:00Z,AirQ.001,464,103,5.5,5.5,6.6,8.0,21.8,42.8,95.6
2025-10-09T02:40:00Z,SPS3.001,499,71,1.0,2.8,2.9,13.1,21.4,43.8,97.8
2025-10-09T02:40:00Z,FieldLab.001,456,83,,,,,21.5,42.7,100.0
2025-10-09T02:45:00Z,AirQ.001,498,106,2.1,3.5,7.1,7.1,21.4,43.3,97.2
2025-10-09T02:45:00Z,SPS3.001,474,95,0.0,0.0,0.0,0.0,21.2,43.5,100.0
2025-10-09T02:45:00Z,FieldLab.001,519,126,,,,,21.5,44.4,100.0
2025-10-09T02:50:00Z,AirQ.001,472,139,3.8,3.8,3.8,5.7,21.0,42.8,97.0
2025-10-09T02:50:00Z,SPS3.001,485,105,3.8,5.0,6.0,7.8,21.7,42.0,96.0
2025-10-09T02:50:00Z,FieldLab.001,497,158,,,,,21.4,42.1,100.0
2025-10-09T02:55:00Z,AirQ.001,500,129,6.0,6.8,8.9,10.6,21.0,40.9,94.6
2025-10-09T02:55:00Z,SPS3.001,476,95,4.0,7.3,10.2,21.7,22.0,43.2,94.2
2025-10-09T02:55:00Z,FieldLab.001,500,103,,,,,21.5,46.8,100.0
2025-10-09T03:00:00Z,AirQ.001,478,118,2.7,3.9,5.8,5.9,21.3,44.5,96.9
2025-10-09T03:00:00Z,SPS3.001,518,105,3.3,5.7,8.6,11.1,21.6,41.2,95.4
2025-10-09T03:00:00Z,FieldLab.001,494,137,,,,,21.4,44.0,100.0
2025-10-09T03:05:00Z,AirQ.001,478,153,6.2,7.7,9.7,13.7,21.7,43.1,93.8
2025-10-09T03:05:00Z,SPS3.001,472,97,1.3,3.5,4.2,10.6,21.1,45.3,97.2
2025-10-09T03:05:00Z,FieldLab.001,466,70,,,,,21.0,43.1,100.0
2025-10-09T03:10:00Z,AirQ.001,508,93,2.9,3.8,3.8,4.1,21.1,43.2,97.0
2025-10-09T03:10:00Z,SPS3.001,487,136,2.0,4.3,8.0,16.1,21.3,43.0,96.6
2025-10-09T03:10:00Z,FieldLab.001,500,92,,,,,21.1,43.5,100.0
2025-10-09T03:15:00Z,AirQ.001,529,129,5.4,5.4,7.9,7.9,21.3,42.9,95.7
2025-10-09T03:15:00Z,SPS3.001,472,104,1.1,1.1,3.4,3.4,21.8,41.8,99.1
2025-10-09T03:15:00Z,FieldLab.001,484,77,,,,,21.3,43.8,100.0
2025-10-09T03:20:00Z,AirQ.001,536,107,2.8,3.1,3.1,4.2,21.4,43.1,97.5
2025-10-09T03:20:00Z,SPS3.001,480,120,1.2,1.2,4.2,4.2,21.9,44.7,99.0
2025-10-09T03:20:00Z,FieldLab.001,473,54,,,,,21.4,45.2,100.0
2025-10-09T03:25:00Z,AirQ.001,510,97,1.5,1.5,3.1,3.1,21.6,43.8,98.8
2025-10-09T03:25:00Z,SPS3.001,498,107,0.0,0.0,0.0,0.0,21.2,42.3,100.0
2025-10-09T03:25:00Z,FieldLab.001,454,158,,,,,20.9,41.4,100.0
2025-10-09T03:30:00Z,AirQ.001,466,85,4.4,5.0,7.9,7.9,21.4,44.7,96.0
2025-10-09T03:30:00Z,SPS3.001,480,139,1.1,1.1,1.1,3.8,21.5,45.8,99.1
2025-10-09T03:30:00Z,FieldLab.001,467,88,,,,,21.2,44.3,100.0
2025-10-09T03:35:00Z,AirQ.001,471,155,5.8,7.3,8.0,8.7,20.9,43.3,94.2
2025-10-09T03:35:00Z,SPS3.001,491,144,0.0,0.5,0.5,4.0,21.5,45.6,99.6
2025-10-09T03:35:00Z,FieldLab.001,502,119,,,,,21.6,44.0,100.0
2025-10-09T03:40:00Z,AirQ.001,512,96,2.3,3.2,3.2,8.7,21.0,43.8,97.4
2025-10-09T03:40:00Z,SPS3.001,491,100,2.2,4.7,6.3,17.0,21.6,43.8,96.2
2025-10-09T03:40:00Z,FieldLab.001,483,97,,,,,20.6,42.0,100.0
2025-10-09T03:45:00Z,AirQ.001,490,108,3.5,4.9,6.0,10.2,21.4,44.1,96.1
2025-10-09T03:45:00Z,SPS3.001,487,69,2.8,6.1,6.1,12.3,21.6,44.5,95.1
2025-10-09T03:45:00Z,FieldLab.001,454,135,,,,,21.2,44.4,100.0
2025-10-09T03:50:00Z,AirQ.001,483,69,3.0,4.0,4.0,7.9,20.8,44.4,96.8
2025-10-09T03:50:00Z,SPS3.001,499,67,0.3,0.3,4.3,4.3,20.8,43.5,99.8
2025-10-09T03:50:00Z,FieldLab.001,490,117,,,,,21.5,42.8,100.0
2025-10-09T03:55:00Z,AirQ.001,490,74,0.8,0.8,0.8,0.8,21.6,42.0,99.4
2025-10-09T03:55:00Z,SPS3.001,481,92,2.0,3.1,3.6,8.4,21.1,43.1,97.5
2025-10-09T03:55:00Z,FieldLab.001,475,147,,,,,21.5,47.1,100.0
2025-10-09T04:00:00Z,AirQ.001,506,103,3.7,4.7,5.8,5.8,21.1,42.7,96.2
2025-10-09T04:00:00Z,SPS3.001,489,118,0.0,0.0,0.2,3.4,21.1,42.4,100.0
2025-10-09T04:00:00Z,FieldLab.001,502,102,,,,,21.2,42.9,100.0
2025-10-09T04:05:00Z,AirQ.001,488,155,5.2,6.4,8.4,10.4,20.8,45.2,94.9
2025-10-09T04:05:00Z,SPS3.001,483,92,2.0,3.4,8.0,9.7,20.6,43.5,97.3
2025-10-09T04:05:00Z,FieldLab.001,495,137,,,,,21.0,46.6,100.0
2025-10-09T04:10:00Z,AirQ.001,479,61,2.8,3.2,3.9,6.2,21.0,44.5,97.4
2025-10-09T04:10:00Z,SPS3.001,492,135,5.5,8.8,12.0,21.0,21.0,44.5,93.0
2025-10-09T04:10:00Z,FieldLab.001,464,75,,,,,21.5,46.6,100.0
2025-10-09T04:15:00Z,AirQ.001,485,82,2.3,3.0,4.6,4.6,20.6,44.4,97.6
2025-10-09T04:15:00Z,SPS3.001,457,86,3.2,4.7,5.3,5.3,21.3,45.2,96.2
2025-10-09T04:15:00Z,FieldLab.001,516,94,,,,,21.1,47.8,100.0
2025-10-09T04:20:00Z,AirQ.001,464,80,2.9,3.2,4.1,6.6,21.0,44.0,97.4
2025-10-09T04:20:00Z,SPS3.001,475,114,0.7,3.4,4.1,11.4,21.0,43.4,97.3
2025-10-09T04:20:00Z,FieldLab.001,474,88,,,,,20.9,43.4,100.0
